lemma,tag
ამთავრებს,V;ARGNO3P;ARGAC2P;IND;IPFV
ამთავრებს,V;ARGNO1S;ARGAC3P;IND;IPFV
ამთავრებს,V;ARGNO2S;ARGAC3P;IND;IPFV
ამთავრებს,V;ARGNO3S;ARGAC3P;IND;IPFV
ამთავრებს,V;ARGNO1P;ARGAC3P;IND;IPFV
ამთავრებს,V;ARGNO2P;ARGAC3P;IND;IPFV
ამთავრებს,V;ARGNO3P;ARGAC3P;IND;IPFV
ამთავრებს,V;ARGNO2S;ARGAC1S;SBJV;PRS
ამთავრებს,V;ARGNO3S;ARGAC1S;SBJV;PRS
ამთავრებს,V;ARGNO2P;ARGAC1S;SBJV;PRS
ამთავრებს,V;ARGNO3P;ARGAC1S;SBJV;PRS
ამთავრებს,V;ARGNO1S;ARGAC2S;SBJV;PRS
ამთავრებს,V;ARGNO3S;ARGAC2S;SBJV;PRS
ამთავრებს,V;ARGNO1P;ARGAC2S;SBJV;PRS
ამთავრებს,V;ARGNO3P;ARGAC2S;SBJV;PRS
ამთავრებს,V;ARGNO1S;ARGAC3S;SBJV;PRS
ამთავრებს,V;ARGNO2S;ARGAC3S;SBJV;PRS
ამთავრებს,V;ARGNO3S;ARGAC3S;SBJV;PRS
ამთავრებს,V;ARGNO1P;ARGAC3S;SBJV;PRS
ამთავრებს,V;ARGNO2P;ARGAC3S;SBJV;PRS
ამთავრებს,V;ARGNO3P;ARGAC3S;SBJV;PRS
ამთავრებს,V;ARGNO2S;ARGAC1P;SBJV;PRS
ამთავრებს,V;ARGNO3S;ARGAC1P;SBJV;PRS
ამთავრებს,V;ARGNO2P;ARGAC1P;SBJV;PRS
ამთავრებს,V;ARGNO3P;ARGAC1P;SBJV;PRS
ამთავრებს,V;ARGNO1S;ARGAC2P;SBJV;PRS
ამთავრებს,V;ARGNO3S;ARGAC2P;SBJV;PRS
ამთავრებს,V;ARGNO1P;ARGAC2P;SBJV;PRS
ამთავრებს,V;ARGNO3P;ARGAC2P;SBJV;PRS
ამთავრებს,V;ARGNO1S;ARGAC3P;SBJV;PRS
ამთავრებს,V;ARGNO2S;ARGAC3P;SBJV;PRS
ამთავრებს,V;ARGNO3S;ARGAC3P;SBJV;PRS
ამთავრებს,V;ARGNO1P;ARGAC3P;SBJV;PRS
ამთავრებს,V;ARGNO2P;ARGAC3P;SBJV;PRS
ამთავრებს,V;ARGNO3P;ARGAC3P;SBJV;PRS
ამთავრებს,V;ARGNO2S;ARGAC1S;IND;FUT
ამთავრებს,V;ARGNO3S;ARGAC1S;IND;FUT
ამთავრებს,V;ARGNO2P;ARGAC1S;IND;FUT
ამთავრებს,V;ARGNO3P;ARGAC1S;IND;FUT
ამთავრებს,V;ARGNO1S;ARGAC2S;IND;FUT
ამთავრებს,V;ARGNO3S;ARGAC2S;IND;FUT
ამთავრებს,V;ARGNO1P;ARGAC2S;IND;FUT
ამთავრებს,V;ARGNO3P;ARGAC2S;IND;FUT
ამთავრებს,V;ARGNO1S;ARGAC3S;IND;FUT
ამთავრებს,V;ARGNO2S;ARGAC3S;IND;FUT
ამთავრებს,V;ARGNO3S;ARGAC3S;IND;FUT
ამთავრებს,V;ARGNO1P;ARGAC3S;IND;FUT
ამთავრებს,V;ARGNO2P;ARGAC3S;IND;FUT
ამთავრებს,V;ARGNO3P;ARGAC3S;IND;FUT
ამთავრებს,V;ARGNO2S;ARGAC1P;IND;FUT
ამთავრებს,V;ARGNO3S;ARGAC1P;IND;FUT
ამთავრებს,V;ARGNO2P;ARGAC1P;IND;FUT
ამთავრებს,V;ARGNO3P;ARGAC1P;IND;FUT
ამთავრებს,V;ARGNO1S;ARGAC2P;IND;FUT
ამთავრებს,V;ARGNO3S;ARGAC2P;IND;FUT
ამთავრებს,V;ARGNO1P;ARGAC2P;IND;FUT
ამთავრებს,V;ARGNO3P;ARGAC2P;IND;FUT
ამთავრებს,V;ARGNO1S;ARGAC3P;IND;FUT
ამთავრებს,V;ARGNO2S;ARGAC3P;IND;FUT
ამთავრებს,V;ARGNO3S;ARGAC3P;IND;FUT
ამთავრებს,V;ARGNO1P;ARGAC3P;IND;FUT
ამთავრებს,V;ARGNO2P;ARGAC3P;IND;FUT
ამთავრებს,V;ARGNO3P;ARGAC3P;IND;FUT
ამთავრებს,V;ARGNO2S;ARGAC1S;COND
ამთავრებს,V;ARGNO3S;ARGAC1S;COND
ამთავრებს,V;ARGNO2P;ARGAC1S;COND
ამთავრებს,V;ARGNO3P;ARGAC1S;COND
ამთავრებს,V;ARGNO1S;ARGAC2S;COND
ამთავრებს,V;ARGNO3S;ARGAC2S;COND
ამთავრებს,V;ARGNO1P;ARGAC2S;COND
ამთავრებს,V;ARGNO3P;ARGAC2S;COND
ამთავრებს,V;ARGNO1S;ARGAC3S;COND
ამთავრებს,V;ARGNO2S;ARGAC3S;COND
ამთავრებს,V;ARGNO3S;ARGAC3S;COND
ამთავრებს,V;ARGNO1P;ARGAC3S;COND
ამთავრებს,V;ARGNO2P;ARGAC3S;COND
ამთავრებს,V;ARGNO3P;ARGAC3S;COND
ამთავრებს,V;ARGNO2S;ARGAC1P;COND
ამთავრებს,V;ARGNO3S;ARGAC1P;COND
ამთავრებს,V;ARGNO2P;ARGAC1P;COND
ამთავრებს,V;ARGNO3P;ARGAC1P;COND
ამთავრებს,V;ARGNO1S;ARGAC2P;COND
ამთავრებს,V;ARGNO3S;ARGAC2P;COND
ამთავრებს,V;ARGNO1P;ARGAC2P;COND
ამთავრებს,V;ARGNO3P;ARGAC2P;COND
ამთავრებს,V;ARGNO1S;ARGAC3P;COND
ამთავრებს,V;ARGNO2S;ARGAC3P;COND
ამთავრებს,V;ARGNO3S;ARGAC3P;COND
ამთავრებს,V;ARGNO1P;ARGAC3P;COND
ამთავრებს,V;ARGNO2P;ARGAC3P;COND
ამთავრებს,V;ARGNO3P;ARGAC3P;COND
ამთავრებს,V;ARGNO2S;ARGAC1S;SBJV;FUT
ამთავრებს,V;ARGNO3S;ARGAC1S;SBJV;FUT
ამთავრებს,V;ARGNO2P;ARGAC1S;SBJV;FUT
ამთავრებს,V;ARGNO3P;ARGAC1S;SBJV;FUT
ამთავრებს,V;ARGNO1S;ARGAC2S;SBJV;FUT
ამთავრებს,V;ARGNO3S;ARGAC2S;SBJV;FUT
ამთავრებს,V;ARGNO1P;ARGAC2S;SBJV;FUT
ამთავრებს,V;ARGNO3P;ARGAC2S;SBJV;FUT
ამთავრებს,V;ARGNO1S;ARGAC3S;SBJV;FUT
ამთავრებს,V;ARGNO2S;ARGAC3S;SBJV;FUT
ამთავრებს,V;ARGNO3S;ARGAC3S;SBJV;FUT
ამთავრებს,V;ARGNO1P;ARGAC3S;SBJV;FUT
ამთავრებს,V;ARGNO2P;ARGAC3S;SBJV;FUT
ამთავრებს,V;ARGNO3P;ARGAC3S;SBJV;FUT
ამთავრებს,V;ARGNO2S;ARGAC1P;SBJV;FUT
ამთავრებს,V;ARGNO3S;ARGAC1P;SBJV;FUT
ამთავრებს,V;ARGNO2P;ARGAC1P;SBJV;FUT
ამთავრებს,V;ARGNO3P;ARGAC1P;SBJV;FUT
ამთავრებს,V;ARGNO1S;ARGAC2P;SBJV;FUT
ამთავრებს,V;ARGNO3S;ARGAC2P;SBJV;FUT
ამთავრებს,V;ARGNO1P;ARGAC2P;SBJV;FUT
ამთავრებს,V;ARGNO3P;ARGAC2P;SBJV;FUT
ამთავრებს,V;ARGNO1S;ARGAC3P;SBJV;FUT
ამთავრებს,V;ARGNO2S;ARGAC3P;SBJV;FUT
ამთავრებს,V;ARGNO3S;ARGAC3P;SBJV;FUT
ამთავრებს,V;ARGNO1P;ARGAC3P;SBJV;FUT
ამთავრებს,V;ARGNO2P;ARGAC3P;SBJV;FUT
ამთავრებს,V;ARGNO3P;ARGAC3P;SBJV;FUT
ამთავრებს,V;ARGNO2S;ARGAC1S;IND;PST;PFV
ამთავრებს,V;ARGNO3S;ARGAC1S;IND;PST;PFV
ამთავრებს,V;ARGNO2P;ARGAC1S;IND;PST;PFV
ამთავრებს,V;ARGNO3P;ARGAC1S;IND;PST;PFV
ამთავრებს,V;ARGNO1S;ARGAC2S;IND;PST;PFV
ამთავრებს,V;ARGNO3S;ARGAC2S;IND;PST;PFV
ამთავრებს,V;ARGNO1P;ARGAC2S;IND;PST;PFV
ამთავრებს,V;ARGNO3P;ARGAC2S;IND;PST;PFV
ამთავრებს,V;ARGNO1S;ARGAC3S;IND;PST;PFV
ამთავრებს,V;ARGNO2S;ARGAC3S;IND;PST;PFV
ამთავრებს,V;ARGNO3S;ARGAC3S;IND;PST;PFV
ამთავრებს,V;ARGNO1P;ARGAC3S;IND;PST;PFV
ამთავრებს,V;ARGNO2P;ARGAC3S;IND;PST;PFV
ამთავრებს,V;ARGNO3P;ARGAC3S;IND;PST;PFV
ამთავრებს,V;ARGNO2S;ARGAC1P;IND;PST;PFV
ამთავრებს,V;ARGNO3S;ARGAC1P;IND;PST;PFV
ამთავრებს,V;ARGNO2P;ARGAC1P;IND;PST;PFV
ამთავრებს,V;ARGNO3P;ARGAC1P;IND;PST;PFV
ამთავრებს,V;ARGNO1S;ARGAC2P;IND;PST;PFV
ამთავრებს,V;ARGNO3S;ARGAC2P;IND;PST;PFV
ამთავრებს,V;ARGNO1P;ARGAC2P;IND;PST;PFV
ამთავრებს,V;ARGNO3P;ARGAC2P;IND;PST;PFV
ამთავრებს,V;ARGNO1S;ARGAC3P;IND;PST;PFV
ამთავრებს,V;ARGNO2S;ARGAC3P;IND;PST;PFV
ამთავრებს,V;ARGNO3S;ARGAC3P;IND;PST;PFV
ამთავრებს,V;ARGNO1P;ARGAC3P;IND;PST;PFV
ამთავრებს,V;ARGNO2P;ARGAC3P;IND;PST;PFV
ამთავრებს,V;ARGNO3P;ARGAC3P;IND;PST;PFV
ამთავრებს,V;ARGNO2S;ARGAC1S;IMP
ამთავრებს,V;ARGNO2P;ARGAC1S;IMP
ამთავრებს,V;ARGNO2S;ARGAC3S;IMP
ამთავრებს,V;ARGNO2P;ARGAC3S;IMP
ამთავრებს,V;ARGNO2S;ARGAC1P;IMP
ამთავრებს,V;ARGNO2P;ARGAC1P;IMP
ამთავრებს,V;ARGNO2S;ARGAC3P;IMP
ამთავრებს,V;ARGNO2P;ARGAC3P;IMP
ამთავრებს,V;ARGNO2S;ARGAC1S;OPT
ამთავრებს,V;ARGNO3S;ARGAC1S;OPT
ამთავრებს,V;ARGNO2P;ARGAC1S;OPT
ამთავრებს,V;ARGNO3P;ARGAC1S;OPT
ამთავრებს,V;ARGNO1S;ARGAC2S;OPT
ამთავრებს,V;ARGNO3S;ARGAC2S;OPT
ამთავრებს,V;ARGNO1P;ARGAC2S;OPT
ამთავრებს,V;ARGNO3P;ARGAC2S;OPT
ამთავრებს,V;ARGNO1S;ARGAC3S;OPT
ამთავრებს,V;ARGNO2S;ARGAC3S;OPT
ამთავრებს,V;ARGNO3S;ARGAC3S;OPT
ამთავრებს,V;ARGNO1P;ARGAC3S;OPT
ამთავრებს,V;ARGNO2P;ARGAC3S;OPT
ამთავრებს,V;ARGNO3P;ARGAC3S;OPT
ამთავრებს,V;ARGNO2S;ARGAC1P;OPT
ამთავრებს,V;ARGNO3S;ARGAC1P;OPT
ამთავრებს,V;ARGNO2P;ARGAC1P;OPT
ამთავრებს,V;ARGNO3P;ARGAC1P;OPT
ამთავრებს,V;ARGNO1S;ARGAC2P;OPT
ამთავრებს,V;ARGNO3S;ARGAC2P;OPT
ამთავრებს,V;ARGNO1P;ARGAC2P;OPT
ამთავრებს,V;ARGNO3P;ARGAC2P;OPT
ამთავრებს,V;ARGNO1S;ARGAC3P;OPT
ამთავრებს,V;ARGNO2S;ARGAC3P;OPT
ამთავრებს,V;ARGNO3S;ARGAC3P;OPT
ამთავრებს,V;ARGNO1P;ARGAC3P;OPT
ამთავრებს,V;ARGNO2P;ARGAC3P;OPT
ამთავრებს,V;ARGNO3P;ARGAC3P;OPT
ამთავრებს,V;ARGNO3P;ARGAC1S;IMP
ამთავრებს,V;ARGNO3S;ARGAC1S;IMP
ამთავრებს,V;ARGNO3P;ARGAC2S;IMP
ამთავრებს,V;ARGNO3S;ARGAC2S;IMP
ამთავრებს,V;ARGNO1P;ARGAC2S;IMP
ამთავრებს,V;ARGNO3P;ARGAC3S;IMP
ამთავრებს,V;ARGNO3S;ARGAC3S;IMP
ამთავრებს,V;ARGNO1P;ARGAC3S;IMP
ამთავრებს,V;ARGNO3P;ARGAC1P;IMP
ამთავრებს,V;ARGNO3S;ARGAC1P;IMP
ამთავრებს,V;ARGNO3P;ARGAC2P;IMP
ამთავრებს,V;ARGNO3S;ARGAC2P;IMP
ამთავრებს,V;ARGNO1P;ARGAC2P;IMP
ამთავრებს,V;ARGNO3P;ARGAC3P;IMP
ამთავრებს,V;ARGNO3S;ARGAC3P;IMP
ამთავრებს,V;ARGNO1P;ARGAC3P;IMP
ამთავრებს,V;ARGNO2S;ARGAC1S;IND;PRF
ამთავრებს,V;ARGNO3S;ARGAC1S;IND;PRF
ამთავრებს,V;ARGNO2P;ARGAC1S;IND;PRF
ამთავრებს,V;ARGNO3P;ARGAC1S;IND;PRF
ამთავრებს,V;ARGNO1S;ARGAC2S;IND;PRF
ამთავრებს,V;ARGNO3S;ARGAC2S;IND;PRF
ამთავრებს,V;ARGNO1P;ARGAC2S;IND;PRF
ამთავრებს,V;ARGNO3P;ARGAC2S;IND;PRF
ამთავრებს,V;ARGNO1S;ARGAC3S;IND;PRF
ამთავრებს,V;ARGNO2S;ARGAC3S;IND;PRF
ამთავრებს,V;ARGNO3S;ARGAC3S;IND;PRF
ამთავრებს,V;ARGNO1P;ARGAC3S;IND;PRF
ამთავრებს,V;ARGNO2P;ARGAC3S;IND;PRF
ამთავრებს,V;ARGNO3P;ARGAC3S;IND;PRF
ამთავრებს,V;ARGNO2S;ARGAC1P;IND;PRF
ამთავრებს,V;ARGNO3S;ARGAC1P;IND;PRF
ამთავრებს,V;ARGNO2P;ARGAC1P;IND;PRF
ამთავრებს,V;ARGNO3P;ARGAC1P;IND;PRF
ამთავრებს,V;ARGNO1S;ARGAC2P;IND;PRF
ამთავრებს,V;ARGNO3S;ARGAC2P;IND;PRF
ამთავრებს,V;ARGNO1P;ARGAC2P;IND;PRF
ამთავრებს,V;ARGNO3P;ARGAC2P;IND;PRF
ამთავრებს,V;ARGNO1S;ARGAC3P;IND;PRF
ამთავრებს,V;ARGNO2S;ARGAC3P;IND;PRF
ამთავრებს,V;ARGNO3S;ARGAC3P;IND;PRF
ამთავრებს,V;ARGNO1P;ARGAC3P;IND;PRF
ამთავრებს,V;ARGNO2P;ARGAC3P;IND;PRF
ამთავრებს,V;ARGNO3P;ARGAC3P;IND;PRF
ამთავრებს,V;ARGNO2S;ARGAC1S;IND;PST;PRF
ამთავრებს,V;ARGNO3S;ARGAC1S;IND;PST;PRF
ამთავრებს,V;ARGNO2P;ARGAC1S;IND;PST;PRF
ამთავრებს,V;ARGNO3P;ARGAC1S;IND;PST;PRF
ამთავრებს,V;ARGNO1S;ARGAC2S;IND;PST;PRF
ამთავრებს,V;ARGNO3S;ARGAC2S;IND;PST;PRF
ამთავრებს,V;ARGNO1P;ARGAC2S;IND;PST;PRF
ამთავრებს,V;ARGNO3P;ARGAC2S;IND;PST;PRF
ამთავრებს,V;ARGNO1S;ARGAC3S;IND;PST;PRF
ამთავრებს,V;ARGNO2S;ARGAC3S;IND;PST;PRF
ამთავრებს,V;ARGNO3S;ARGAC3S;IND;PST;PRF
ამთავრებს,V;ARGNO1P;ARGAC3S;IND;PST;PRF
ამთავრებს,V;ARGNO2P;ARGAC3S;IND;PST;PRF
ამთავრებს,V;ARGNO3P;ARGAC3S;IND;PST;PRF
ამთავრებს,V;ARGNO2S;ARGAC1P;IND;PST;PRF
ამთავრებს,V;ARGNO3S;ARGAC1P;IND;PST;PRF
ამთავრებს,V;ARGNO2P;ARGAC1P;IND;PST;PRF
ამთავრებს,V;ARGNO3P;ARGAC1P;IND;PST;PRF
ამთავრებს,V;ARGNO1S;ARGAC2P;IND;PST;PRF
ამთავრებს,V;ARGNO3S;ARGAC2P;IND;PST;PRF
ამთავრებს,V;ARGNO1P;ARGAC2P;IND;PST;PRF
ამთავრებს,V;ARGNO3P;ARGAC2P;IND;PST;PRF
ამთავრებს,V;ARGNO1S;ARGAC3P;IND;PST;PRF
ამთავრებს,V;ARGNO2S;ARGAC3P;IND;PST;PRF
ამთავრებს,V;ARGNO3S;ARGAC3P;IND;PST;PRF
ამთავრებს,V;ARGNO1P;ARGAC3P;IND;PST;PRF
ამთავრებს,V;ARGNO2P;ARGAC3P;IND;PST;PRF
ამთავრებს,V;ARGNO3P;ARGAC3P;IND;PST;PRF
ამთავრებს,V;ARGNO2S;ARGAC1S;SBJV;PRF
ამთავრებს,V;ARGNO3S;ARGAC1S;SBJV;PRF
ამთავრებს,V;ARGNO2P;ARGAC1S;SBJV;PRF
ამთავრებს,V;ARGNO3P;ARGAC1S;SBJV;PRF
ამთავრებს,V;ARGNO1S;ARGAC2S;SBJV;PRF
ამთავრებს,V;ARGNO3S;ARGAC2S;SBJV;PRF
ამთავრებს,V;ARGNO1P;ARGAC2S;SBJV;PRF
ამთავრებს,V;ARGNO3P;ARGAC2S;SBJV;PRF
ამთავრებს,V;ARGNO1S;ARGAC3S;SBJV;PRF
ამთავრებს,V;ARGNO2S;ARGAC3S;SBJV;PRF
ამთავრებს,V;ARGNO3S;ARGAC3S;SBJV;PRF
ამთავრებს,V;ARGNO1P;ARGAC3S;SBJV;PRF
ამთავრებს,V;ARGNO2P;ARGAC3S;SBJV;PRF
ამთავრებს,V;ARGNO3P;ARGAC3S;SBJV;PRF
ამთავრებს,V;ARGNO2S;ARGAC1P;SBJV;PRF
ამთავრებს,V;ARGNO3S;ARGAC1P;SBJV;PRF
ამთავრებს,V;ARGNO2P;ARGAC1P;SBJV;PRF
ამთავრებს,V;ARGNO3P;ARGAC1P;SBJV;PRF
ამთავრებს,V;ARGNO1S;ARGAC2P;SBJV;PRF
ამთავრებს,V;ARGNO3S;ARGAC2P;SBJV;PRF
ამთავრებს,V;ARGNO1P;ARGAC2P;SBJV;PRF
ამთავრებს,V;ARGNO3P;ARGAC2P;SBJV;PRF
ამთავრებს,V;ARGNO1S;ARGAC3P;SBJV;PRF
ამთავრებს,V;ARGNO2S;ARGAC3P;SBJV;PRF
ამთავრებს,V;ARGNO3S;ARGAC3P;SBJV;PRF
ამთავრებს,V;ARGNO1P;ARGAC3P;SBJV;PRF
ამთავრებს,V;ARGNO2P;ARGAC3P;SBJV;PRF
ამთავრებს,V;ARGNO3P;ARGAC3P;SBJV;PRF
ამთავრებს,V;V.MSDR;PRF
ამთავრებს,V;V.MSDR;IPFV
ართმევს,V;ARGNO2S;ARGAC1S;IND;PRS
ართმევს,V;ARGNO3S;ARGAC1S;IND;PRS
ართმევს,V;ARGNO2P;ARGAC1S;IND;PRS
ართმევს,V;ARGNO3P;ARGAC1S;IND;PRS
ართმევს,V;ARGNO1S;ARGAC2S;IND;PRS
ართმევს,V;ARGNO3S;ARGAC2S;IND;PRS
ართმევს,V;ARGNO1P;ARGAC2S;IND;PRS
ართმევს,V;ARGNO3P;ARGAC2S;IND;PRS
ართმევს,V;ARGNO1S;ARGAC3S;IND;PRS
ართმევს,V;ARGNO2S;ARGAC3S;IND;PRS
ართმევს,V;ARGNO3S;ARGAC3S;IND;PRS
ართმევს,V;ARGNO1P;ARGAC3S;IND;PRS
ართმევს,V;ARGNO2P;ARGAC3S;IND;PRS
ართმევს,V;ARGNO3P;ARGAC3S;IND;PRS
ართმევს,V;ARGNO2S;ARGAC1P;IND;PRS
ართმევს,V;ARGNO3S;ARGAC1P;IND;PRS
ართმევს,V;ARGNO2P;ARGAC1P;IND;PRS
ართმევს,V;ARGNO3P;ARGAC1P;IND;PRS
ართმევს,V;ARGNO1S;ARGAC2P;IND;PRS
ართმევს,V;ARGNO3S;ARGAC2P;IND;PRS
ართმევს,V;ARGNO1P;ARGAC2P;IND;PRS
ართმევს,V;ARGNO3P;ARGAC2P;IND;PRS
ართმევს,V;ARGNO1S;ARGAC3P;IND;PRS
ართმევს,V;ARGNO2S;ARGAC3P;IND;PRS
ართმევს,V;ARGNO3S;ARGAC3P;IND;PRS
ართმევს,V;ARGNO1P;ARGAC3P;IND;PRS
ართმევს,V;ARGNO2P;ARGAC3P;IND;PRS
ართმევს,V;ARGNO3P;ARGAC3P;IND;PRS
ართმევს,V;ARGNO2S;ARGAC1S;IND;IPFV
ართმევს,V;ARGNO3S;ARGAC1S;IND;IPFV
ართმევს,V;ARGNO2P;ARGAC1S;IND;IPFV
ართმევს,V;ARGNO3P;ARGAC1S;IND;IPFV
ართმევს,V;ARGNO1S;ARGAC2S;IND;IPFV
ართმევს,V;ARGNO3S;ARGAC2S;IND;IPFV
ართმევს,V;ARGNO1P;ARGAC2S;IND;IPFV
ართმევს,V;ARGNO3P;ARGAC2S;IND;IPFV
ართმევს,V;ARGNO1S;ARGAC3S;IND;IPFV
ართმევს,V;ARGNO2S;ARGAC3S;IND;IPFV
ართმევს,V;ARGNO3S;ARGAC3S;IND;IPFV
ართმევს,V;ARGNO1P;ARGAC3S;IND;IPFV
ართმევს,V;ARGNO2P;ARGAC3S;IND;IPFV
ართმევს,V;ARGNO3P;ARGAC3S;IND;IPFV
ართმევს,V;ARGNO2S;ARGAC1P;IND;IPFV
ართმევს,V;ARGNO3S;ARGAC1P;IND;IPFV
ართმევს,V;ARGNO2P;ARGAC1P;IND;IPFV
ართმევს,V;ARGNO3P;ARGAC1P;IND;IPFV
ართმევს,V;ARGNO1S;ARGAC2P;IND;IPFV
ართმევს,V;ARGNO3S;ARGAC2P;IND;IPFV
ართმევს,V;ARGNO1P;ARGAC2P;IND;IPFV
ართმევს,V;ARGNO3P;ARGAC2P;IND;IPFV
ართმევს,V;ARGNO1S;ARGAC3P;IND;IPFV
ართმევს,V;ARGNO2S;ARGAC3P;IND;IPFV
ართმევს,V;ARGNO3S;ARGAC3P;IND;IPFV
ართმევს,V;ARGNO1P;ARGAC3P;IND;IPFV
ართმევს,V;ARGNO2P;ARGAC3P;IND;IPFV
ართმევს,V;ARGNO3P;ARGAC3P;IND;IPFV
ართმევს,V;ARGNO2S;ARGAC1S;SBJV;PRS
ართმევს,V;ARGNO3S;ARGAC1S;SBJV;PRS
ართმევს,V;ARGNO2P;ARGAC1S;SBJV;PRS
ართმევს,V;ARGNO3P;ARGAC1S;SBJV;PRS
ართმევს,V;ARGNO1S;ARGAC2S;SBJV;PRS
ართმევს,V;ARGNO3S;ARGAC2S;SBJV;PRS
ართმევს,V;ARGNO1P;ARGAC2S;SBJV;PRS
ართმევს,V;ARGNO3P;ARGAC2S;SBJV;PRS
ართმევს,V;ARGNO1S;ARGAC3S;SBJV;PRS
ართმევს,V;ARGNO2S;ARGAC3S;SBJV;PRS
ართმევს,V;ARGNO3S;ARGAC3S;SBJV;PRS
ართმევს,V;ARGNO1P;ARGAC3S;SBJV;PRS
ართმევს,V;ARGNO2P;ARGAC3S;SBJV;PRS
ართმევს,V;ARGNO3P;ARGAC3S;SBJV;PRS
ართმევს,V;ARGNO2S;ARGAC1P;SBJV;PRS
ართმევს,V;ARGNO3S;ARGAC1P;SBJV;PRS
ართმევს,V;ARGNO2P;ARGAC1P;SBJV;PRS
ართმევს,V;ARGNO3P;ARGAC1P;SBJV;PRS
ართმევს,V;ARGNO1S;ARGAC2P;SBJV;PRS
ართმევს,V;ARGNO3S;ARGAC2P;SBJV;PRS
ართმევს,V;ARGNO1P;ARGAC2P;SBJV;PRS
ართმევს,V;ARGNO3P;ARGAC2P;SBJV;PRS
ართმევს,V;ARGNO1S;ARGAC3P;SBJV;PRS
ართმევს,V;ARGNO2S;ARGAC3P;SBJV;PRS
ართმევს,V;ARGNO3S;ARGAC3P;SBJV;PRS
ართმევს,V;ARGNO1P;ARGAC3P;SBJV;PRS
ართმევს,V;ARGNO2P;ARGAC3P;SBJV;PRS
ართმევს,V;ARGNO3P;ARGAC3P;SBJV;PRS
ართმევს,V;ARGNO2S;ARGAC1S;IND;FUT
ართმევს,V;ARGNO3S;ARGAC1S;IND;FUT
ართმევს,V;ARGNO2P;ARGAC1S;IND;FUT
ართმევს,V;ARGNO3P;ARGAC1S;IND;FUT
ართმევს,V;ARGNO1S;ARGAC2S;IND;FUT
ართმევს,V;ARGNO3S;ARGAC2S;IND;FUT
ართმევს,V;ARGNO1P;ARGAC2S;IND;FUT
ართმევს,V;ARGNO3P;ARGAC2S;IND;FUT
ართმევს,V;ARGNO1S;ARGAC3S;IND;FUT
ართმევს,V;ARGNO2S;ARGAC3S;IND;FUT
ართმევს,V;ARGNO3S;ARGAC3S;IND;FUT
ართმევს,V;ARGNO1P;ARGAC3S;IND;FUT
ართმევს,V;ARGNO2P;ARGAC3S;IND;FUT
ართმევს,V;ARGNO3P;ARGAC3S;IND;FUT
ართმევს,V;ARGNO2S;ARGAC1P;IND;FUT
ართმევს,V;ARGNO3S;ARGAC1P;IND;FUT
ართმევს,V;ARGNO2P;ARGAC1P;IND;FUT
ართმევს,V;ARGNO3P;ARGAC1P;IND;FUT
ართმევს,V;ARGNO1S;ARGAC2P;IND;FUT
ართმევს,V;ARGNO3S;ARGAC2P;IND;FUT
ართმევს,V;ARGNO1P;ARGAC2P;IND;FUT
ართმევს,V;ARGNO3P;ARGAC2P;IND;FUT
ართმევს,V;ARGNO1S;ARGAC3P;IND;FUT
ართმევს,V;ARGNO2S;ARGAC3P;IND;FUT
ართმევს,V;ARGNO3S;ARGAC3P;IND;FUT
ართმევს,V;ARGNO1P;ARGAC3P;IND;FUT
ართმევს,V;ARGNO2P;ARGAC3P;IND;FUT
ართმევს,V;ARGNO3P;ARGAC3P;IND;FUT
ართმევს,V;ARGNO2S;ARGAC1S;COND
ართმევს,V;ARGNO3S;ARGAC1S;COND
ართმევს,V;ARGNO2P;ARGAC1S;COND
ართმევს,V;ARGNO3P;ARGAC1S;COND
ართმევს,V;ARGNO1S;ARGAC2S;COND
ართმევს,V;ARGNO3S;ARGAC2S;COND
ართმევს,V;ARGNO1P;ARGAC2S;COND
ართმევს,V;ARGNO3P;ARGAC2S;COND
ართმევს,V;ARGNO1S;ARGAC3S;COND
ართმევს,V;ARGNO2S;ARGAC3S;COND
ართმევს,V;ARGNO3S;ARGAC3S;COND
ართმევს,V;ARGNO1P;ARGAC3S;COND
ართმევს,V;ARGNO2P;ARGAC3S;COND
ართმევს,V;ARGNO3P;ARGAC3S;COND
ართმევს,V;ARGNO2S;ARGAC1P;COND
ართმევს,V;ARGNO3S;ARGAC1P;COND
ართმევს,V;ARGNO2P;ARGAC1P;COND
ართმევს,V;ARGNO3P;ARGAC1P;COND
ართმევს,V;ARGNO1S;ARGAC2P;COND
ართმევს,V;ARGNO3S;ARGAC2P;COND
ართმევს,V;ARGNO1P;ARGAC2P;COND
ართმევს,V;ARGNO3P;ARGAC2P;COND
ართმევს,V;ARGNO1S;ARGAC3P;COND
ართმევს,V;ARGNO2S;ARGAC3P;COND
ართმევს,V;ARGNO3S;ARGAC3P;COND
ართმევს,V;ARGNO1P;ARGAC3P;COND
ართმევს,V;ARGNO2P;ARGAC3P;COND
ართმევს,V;ARGNO3P;ARGAC3P;COND
ართმევს,V;ARGNO2S;ARGAC1S;SBJV;FUT
ართმევს,V;ARGNO3S;ARGAC1S;SBJV;FUT
ართმევს,V;ARGNO2P;ARGAC1S;SBJV;FUT
ართმევს,V;ARGNO3P;ARGAC1S;SBJV;FUT
ართმევს,V;ARGNO1S;ARGAC2S;SBJV;FUT
ართმევს,V;ARGNO3S;ARGAC2S;SBJV;FUT
